time_stamp,cpu_percent
17:13:23.886,0.3
17:13:24.888,0.3
17:13:25.889,0.2
17:13:26.889,0.2
17:13:27.890,0.2
17:13:28.891,0.2
17:13:29.892,0.2
17:13:30.892,0.2
17:13:31.893,0.2
17:13:32.894,0.2
17:13:33.895,0.2
17:13:34.896,0.2
17:13:35.897,0.2
17:13:36.897,0.3
17:13:37.898,0.2
17:13:38.899,0.3
17:13:39.900,0.2
17:13:40.901,0.2
17:13:41.902,0.2
17:13:42.902,0.3
17:13:43.903,0.2
17:13:44.904,0.2
17:13:45.905,0.2
17:13:46.906,0.3
17:13:47.906,0.2
17:13:48.907,0.2
17:13:49.908,0.2
17:13:50.909,0.2
17:13:51.909,0.2
17:13:52.910,0.4
17:13:53.911,3.0
17:13:54.912,2.3
17:13:55.913,4.8
17:13:56.914,5.3
17:13:57.915,5.2
17:13:58.917,4.7
17:13:59.917,5.2
17:14:00.918,4.4
17:14:01.918,4.6
17:14:02.919,4.3
17:14:03.920,4.5
17:14:04.920,4.7
17:14:05.921,4.5
17:14:06.921,4.7
17:14:07.922,4.8
17:14:08.922,5.1
17:14:09.923,4.7
17:14:10.923,3.8
17:14:11.924,1.0
17:14:12.925,0.2
17:14:13.925,0.2
17:14:14.926,0.2
17:14:15.927,0.9
17:14:16.928,0.4
17:14:17.929,0.2
17:14:18.929,0.2
17:14:19.930,0.3
17:14:20.931,0.2
17:14:21.932,0.6
17:14:22.933,0.2
17:14:23.934,0.2
17:14:24.935,0.3
17:14:25.935,0.2
17:14:26.936,0.2
17:14:27.937,0.2
17:14:28.938,0.2
17:14:29.939,0.2
17:14:30.940,0.2
17:14:31.940,0.2
17:14:32.941,0.2
17:14:33.942,0.2
17:14:34.943,0.2
17:14:35.944,0.2
17:14:36.944,0.2
17:14:37.945,0.2
17:14:38.946,0.3
17:14:39.947,0.2
17:14:40.948,0.2
