time_stamp,cpu_percent
17:04:21.973,0.7
17:04:22.976,0.2
17:04:23.976,0.2
17:04:24.977,0.2
17:04:25.978,0.2
17:04:26.978,0.2
17:04:27.979,0.2
17:04:28.980,0.1
17:04:29.981,0.2
17:04:30.981,0.2
17:04:31.982,0.2
17:04:32.983,0.2
17:04:33.984,0.2
17:04:34.985,0.3
17:04:35.985,0.2
17:04:36.986,0.2
17:04:37.987,0.3
17:04:38.988,0.2
17:04:39.988,0.2
17:04:40.989,0.3
17:04:41.990,0.2
17:04:42.991,0.2
17:04:43.992,0.2
17:04:44.992,0.4
17:04:45.993,0.2
17:04:46.994,0.2
17:04:47.995,0.2
17:04:48.995,0.2
17:04:49.996,0.2
17:04:50.997,0.3
17:04:51.998,2.4
17:04:52.998,2.3
17:04:53.999,4.2
17:04:55.000,5.4
17:04:56.001,4.6
17:04:57.002,5.1
17:04:58.002,4.7
17:04:59.003,5.1
17:05:00.003,4.4
17:05:01.004,4.6
17:05:02.004,4.9
17:05:03.005,4.7
17:05:04.005,4.6
17:05:05.006,4.2
17:05:06.006,4.8
17:05:07.007,4.7
17:05:08.008,4.6
17:05:09.009,4.1
17:05:10.010,0.9
17:05:11.011,0.3
17:05:12.012,0.2
17:05:13.012,0.2
17:05:14.013,1.0
17:05:15.014,0.2
17:05:16.015,0.3
17:05:17.016,0.2
17:05:18.017,0.2
17:05:19.017,0.2
17:05:20.018,0.3
17:05:21.019,0.2
17:05:22.020,0.3
17:05:23.020,0.2
17:05:24.021,0.1
17:05:25.022,0.2
17:05:26.023,0.2
17:05:27.023,0.2
17:05:28.024,0.2
17:05:29.025,0.2
17:05:30.026,0.2
17:05:31.026,0.2
17:05:32.027,0.2
17:05:33.028,0.2
17:05:34.029,0.2
17:05:35.029,0.2
17:05:36.030,0.2
17:05:37.031,0.3
17:05:38.032,0.2
17:05:39.032,0.2
