time_stamp,cpu_percent
16:48:23.261,0.5
16:48:24.264,0.2
16:48:25.265,0.2
16:48:26.265,0.2
16:48:27.266,0.2
16:48:28.267,0.2
16:48:29.267,0.2
16:48:30.268,0.2
16:48:31.269,0.3
16:48:32.270,0.2
16:48:33.270,0.2
16:48:34.271,0.2
16:48:35.272,0.2
16:48:36.273,0.2
16:48:37.274,0.2
16:48:38.275,0.2
16:48:39.275,0.1
16:48:40.276,0.2
16:48:41.277,0.2
16:48:42.278,0.4
16:48:43.279,0.1
16:48:44.280,0.2
16:48:45.281,0.2
16:48:46.281,0.2
16:48:47.282,0.2
16:48:48.283,0.2
16:48:49.284,0.2
16:48:50.285,0.2
16:48:51.286,0.2
16:48:52.287,0.3
16:48:53.288,2.6
16:48:54.288,2.3
16:48:55.289,2.4
16:48:56.290,2.4
16:48:57.291,0.4
16:48:58.292,0.2
16:48:59.293,0.2
16:49:00.294,0.2
16:49:01.295,0.2
16:49:02.295,0.1
16:49:03.296,0.2
16:49:04.297,0.3
16:49:05.298,0.2
16:49:06.298,0.3
16:49:07.299,0.2
16:49:08.300,0.2
16:49:09.301,0.2
16:49:10.302,0.2
16:49:11.303,1.0
16:49:12.304,0.2
16:49:13.305,0.2
16:49:14.306,0.2
16:49:15.307,0.3
16:49:16.307,0.3
16:49:17.308,0.2
16:49:18.309,0.2
16:49:19.310,0.2
16:49:20.311,0.2
16:49:21.311,0.2
16:49:22.312,0.2
16:49:23.313,0.2
16:49:24.314,0.2
16:49:25.315,0.2
16:49:26.316,0.2
