time_stamp,cpu_percent
16:45:14.890,0.2
16:45:15.892,0.3
16:45:16.893,0.2
16:45:17.894,0.4
16:45:18.894,0.2
16:45:19.895,0.2
16:45:20.896,0.3
16:45:21.897,0.2
16:45:22.897,0.2
16:45:23.898,0.1
16:45:24.899,0.2
16:45:25.900,0.3
16:45:26.901,0.2
16:45:27.901,0.1
16:45:28.902,0.2
16:45:29.903,0.3
16:45:30.904,0.1
16:45:31.905,0.2
16:45:32.905,0.2
16:45:33.906,0.4
16:45:34.907,0.2
16:45:35.908,0.2
16:45:36.908,0.3
16:45:37.909,0.2
16:45:38.910,0.1
16:45:39.911,0.4
16:45:40.911,0.1
16:45:41.912,0.4
16:45:42.913,0.2
16:45:43.914,0.3
16:45:44.915,3.1
16:45:45.916,2.2
16:45:46.917,2.5
16:45:47.918,2.3
16:45:48.919,0.5
16:45:49.919,0.2
16:45:50.920,0.2
16:45:51.921,0.2
16:45:52.922,0.2
16:45:53.923,0.2
16:45:54.924,0.2
16:45:55.924,0.2
16:45:56.925,0.2
16:45:57.926,0.2
16:45:58.927,0.1
16:45:59.927,0.2
16:46:00.928,0.1
16:46:01.929,0.2
16:46:02.930,0.2
16:46:03.931,0.2
16:46:04.931,0.2
16:46:05.932,0.2
16:46:06.933,0.1
16:46:07.934,0.2
16:46:08.935,0.4
16:46:09.936,0.7
16:46:10.936,0.2
16:46:11.937,0.1
16:46:12.938,0.2
16:46:13.939,0.2
16:46:14.940,0.1
16:46:15.940,0.2
16:46:16.941,0.1
16:46:17.942,0.3
