time_stamp,cpu_percent
16:56:14.646,0.4
16:56:15.648,0.3
16:56:16.649,0.2
16:56:17.649,0.2
16:56:18.650,0.4
16:56:19.651,0.2
16:56:20.652,0.2
16:56:21.652,0.6
16:56:22.653,0.2
16:56:23.654,0.2
16:56:24.655,0.2
16:56:25.656,0.2
16:56:26.656,0.2
16:56:27.657,0.2
16:56:28.658,0.1
16:56:29.659,0.2
16:56:30.660,0.2
16:56:31.660,0.2
16:56:32.661,0.2
16:56:33.662,0.2
16:56:34.663,0.2
16:56:35.663,0.1
16:56:36.664,0.2
16:56:37.665,0.2
16:56:38.666,0.2
16:56:39.667,0.2
16:56:40.667,0.2
16:56:41.668,0.2
16:56:42.669,0.3
16:56:43.670,0.5
16:56:44.671,2.3
16:56:45.671,2.3
16:56:46.672,2.3
16:56:47.673,2.3
16:56:48.674,0.4
16:56:49.675,0.2
16:56:50.676,0.2
16:56:51.676,0.2
16:56:52.677,0.2
16:56:53.678,0.2
16:56:54.679,0.2
16:56:55.679,0.2
16:56:56.680,0.2
16:56:57.681,0.2
16:56:58.682,0.2
16:56:59.683,0.2
16:57:00.683,0.2
16:57:01.684,0.2
16:57:02.685,0.2
16:57:03.686,0.2
16:57:04.687,0.2
16:57:05.687,0.2
16:57:06.688,0.4
16:57:07.689,0.2
16:57:08.690,0.1
16:57:09.691,0.2
16:57:10.691,0.2
16:57:11.692,0.2
16:57:12.693,1.0
16:57:13.694,0.2
16:57:14.695,0.2
16:57:15.695,0.3
16:57:16.696,0.2
16:57:17.697,0.2
