time_stamp,cpu_percent
20:36:33.920,0.6
20:36:34.923,0.2
20:36:35.923,0.3
20:36:36.924,0.3
20:36:37.925,0.4
20:36:38.926,0.2
20:36:39.926,0.4
20:36:40.927,0.8
20:36:41.928,0.2
20:36:42.929,0.2
20:36:43.929,0.2
20:36:44.930,0.3
20:36:45.930,0.2
20:36:46.931,0.3
20:36:47.932,0.2
20:36:48.933,0.2
20:36:49.933,0.2
20:36:50.934,0.2
20:36:51.935,0.2
20:36:52.936,0.2
20:36:53.937,0.2
20:36:54.937,0.2
20:36:55.938,0.2
20:36:56.938,0.1
20:36:57.939,0.2
20:36:58.940,0.2
20:36:59.940,0.2
20:37:00.941,0.2
20:37:01.942,0.1
20:37:02.942,0.3
20:37:03.943,2.5
20:37:04.944,2.3
20:37:05.945,2.4
20:37:06.946,1.1
20:37:07.947,0.3
20:37:08.947,0.3
20:37:09.948,0.2
20:37:10.948,0.2
20:37:11.949,0.2
20:37:12.950,0.2
20:37:13.951,0.2
20:37:14.951,0.2
20:37:15.952,0.2
20:37:16.953,0.2
20:37:17.953,0.2
20:37:18.954,0.2
20:37:19.955,0.2
20:37:20.956,0.6
20:37:21.957,0.2
20:37:22.958,0.2
20:37:23.959,0.2
20:37:24.960,0.2
20:37:25.960,0.2
20:37:26.961,0.2
20:37:27.961,0.2
20:37:28.962,0.2
20:37:29.962,0.2
20:37:30.962,0.2
20:37:31.962,0.2
20:37:32.963,0.2
20:37:33.963,0.3
20:37:34.964,0.2
20:37:35.964,0.3
