time_stamp,cpu_percent
20:38:07.420,0.2
20:38:08.422,0.3
20:38:09.423,0.2
20:38:10.423,0.2
20:38:11.424,0.3
20:38:12.425,0.2
20:38:13.425,0.2
20:38:14.426,0.2
20:38:15.427,0.2
20:38:16.428,0.2
20:38:17.429,0.2
20:38:18.430,0.2
20:38:19.430,0.2
20:38:20.431,0.2
20:38:21.432,0.2
20:38:22.433,0.2
20:38:23.434,0.2
20:38:24.435,0.2
20:38:25.435,0.2
20:38:26.436,0.2
20:38:27.437,0.2
20:38:28.438,0.2
20:38:29.439,0.2
20:38:30.439,0.2
20:38:31.440,0.2
20:38:32.441,0.2
20:38:33.442,0.2
20:38:34.443,0.3
20:38:35.444,0.2
20:38:36.445,0.4
20:38:37.446,3.1
20:38:38.446,2.4
20:38:39.447,2.5
20:38:40.448,1.6
20:38:41.449,1.0
20:38:42.450,0.2
20:38:43.451,0.2
20:38:44.452,0.2
20:38:45.453,0.3
20:38:46.454,0.2
20:38:47.455,0.2
20:38:48.456,0.2
20:38:49.456,0.2
20:38:50.457,0.2
20:38:51.458,0.2
20:38:52.459,0.2
20:38:53.460,0.2
20:38:54.460,0.2
20:38:55.461,0.2
20:38:56.462,0.2
20:38:57.463,0.2
20:38:58.464,0.2
20:38:59.465,0.2
20:39:00.465,0.2
20:39:01.466,0.2
20:39:02.467,0.2
20:39:03.468,0.2
20:39:04.468,0.2
20:39:05.469,0.2
20:39:06.470,0.2
20:39:07.471,0.2
20:39:08.472,0.2
20:39:09.472,0.3
