time_stamp,cpu_percent
20:35:00.215,0.2
20:35:01.218,0.2
20:35:02.218,0.2
20:35:03.219,0.2
20:35:04.220,0.2
20:35:05.220,0.2
20:35:06.221,0.2
20:35:07.222,0.2
20:35:08.223,0.3
20:35:09.223,0.2
20:35:10.224,0.2
20:35:11.225,0.2
20:35:12.226,0.2
20:35:13.227,0.2
20:35:14.227,0.2
20:35:15.228,0.2
20:35:16.229,0.2
20:35:17.230,0.2
20:35:18.230,0.2
20:35:19.231,0.2
20:35:20.232,0.3
20:35:21.233,0.6
20:35:22.234,0.2
20:35:23.235,0.2
20:35:24.236,0.2
20:35:25.236,0.2
20:35:26.237,0.3
20:35:27.238,0.2
20:35:28.239,0.2
20:35:29.240,0.3
20:35:30.241,2.4
20:35:31.241,2.3
20:35:32.242,2.4
20:35:33.243,1.5
20:35:34.244,0.3
20:35:35.245,0.2
20:35:36.246,0.4
20:35:37.247,0.4
20:35:38.248,0.4
20:35:39.249,0.2
20:35:40.250,1.0
20:35:41.250,0.2
20:35:42.251,0.2
20:35:43.252,0.2
20:35:44.253,0.2
20:35:45.254,0.2
20:35:46.255,0.2
20:35:47.255,0.2
20:35:48.256,0.2
20:35:49.257,0.2
20:35:50.258,0.2
20:35:51.259,0.2
20:35:52.259,0.2
20:35:53.260,0.2
20:35:54.261,0.2
20:35:55.262,0.2
20:35:56.263,0.2
20:35:57.263,0.2
20:35:58.264,0.2
20:35:59.265,0.2
20:36:00.266,0.2
20:36:01.267,0.2
20:36:02.267,0.2
