time_stamp,cpu_percent
20:49:02.327,0.4
20:49:03.330,0.2
20:49:04.331,0.3
20:49:05.331,0.2
20:49:06.332,0.2
20:49:07.333,0.2
20:49:08.333,0.3
20:49:09.334,0.2
20:49:10.335,0.2
20:49:11.336,0.2
20:49:12.337,0.3
20:49:13.337,0.2
20:49:14.338,0.2
20:49:15.339,0.2
20:49:16.340,0.3
20:49:17.341,0.3
20:49:18.342,0.2
20:49:19.343,0.2
20:49:20.343,0.3
20:49:21.344,0.6
20:49:22.345,0.2
20:49:23.346,0.2
20:49:24.347,0.2
20:49:25.348,0.2
20:49:26.349,0.2
20:49:27.349,0.2
20:49:28.350,0.2
20:49:29.351,0.2
20:49:30.352,0.2
20:49:31.353,0.3
20:49:32.354,3.0
20:49:33.355,2.3
20:49:34.356,2.7
20:49:35.357,1.1
20:49:36.357,0.2
20:49:37.358,0.2
20:49:38.359,0.2
20:49:39.360,0.2
20:49:40.361,0.4
20:49:41.361,1.0
20:49:42.362,0.3
20:49:43.363,0.2
20:49:44.364,0.2
20:49:45.365,0.2
20:49:46.365,0.2
20:49:47.366,0.2
20:49:48.367,0.2
20:49:49.368,0.2
20:49:50.369,0.2
20:49:51.369,0.2
20:49:52.370,0.2
20:49:53.371,0.2
20:49:54.372,0.8
20:49:55.373,1.7
20:49:56.374,0.2
20:49:57.375,0.2
20:49:58.376,0.2
20:49:59.376,0.6
20:50:00.377,12.2
20:50:01.378,17.7
20:50:02.379,0.3
20:50:03.380,0.2
20:50:04.381,0.3
